dateTime,open,high,low,close
2019-01-15T13:37:59,1484.3,1484.5,1483.3,1483.45
2019-01-15T13:38:59,1483.9,1484,1483.55,1483.65
2019-01-15T13:39:59,1483.6,1484.95,1483.55,1484.95
2019-01-15T13:40:59,1484.45,1484.45,1484,1484
2019-01-15T13:41:59,1484,1484.2,1483.7,1483.7
2019-01-15T13:42:59,1484,1484,1483.65,1483.8
2019-01-15T13:43:59,1483.6,1483.6,1482.2,1482.2
2019-01-15T13:44:59,1482.2,1483.6,1482.2,1483.1
2019-01-15T13:45:59,1483.1,1484.1,1483.1,1483.95
2019-01-15T13:46:59,1483.95,1485,1483.8,1484.15
2019-01-15T13:47:59,1484.15,1485,1484.15,1485
2019-01-15T13:48:59,1485,1485,1485,1485
2019-01-15T13:49:59,1485,1485,1484.1,1484.4
2019-01-15T13:50:59,1484.5,1484.9,1483.8,1484.9
2019-01-15T13:51:59,1484.9,1484.9,1484.05,1484.05
2019-01-15T13:52:59,1484.05,1484.05,1484.05,1484.05
2019-01-15T13:53:59,1484.05,1484.05,1483.8,1484
2019-01-15T13:54:59,1484,1485,1483.8,1485
2019-01-15T13:55:59,1485,1485,1484.45,1484.45
2019-01-15T13:56:59,1484.45,1484.95,1484.45,1484.55
2019-01-15T13:57:59,1484.55,1485,1484.55,1485
2019-01-15T13:58:59,1485,1485,1484.5,1485
2019-01-15T13:59:59,1485,1485,1484,1484.7
2019-01-15T14:00:59,1484.7,1485,1483.75,1483.75
2019-01-15T14:01:59,1483.75,1484.05,1483.55,1484.05
2019-01-15T14:02:59,1484.05,1484.05,1483.55,1484
2019-01-15T14:03:59,1484,1484.9,1484,1484.05
2019-01-15T14:04:59,1484.05,1484.2,1483.45,1483.45
2019-01-15T14:05:59,1484.1,1484.1,1483.2,1483.45
2019-01-15T14:06:59,1484.1,1484.1,1482,1482.8
2019-01-15T14:07:59,1482.8,1482.8,1479.4,1481.05
2019-01-15T14:08:59,1480.95,1481.95,1480.15,1481.95
2019-01-15T14:09:59,1481.95,1481.95,1479,1479.05
2019-01-15T14:10:59,1479.05,1480,1479,1479
2019-01-15T14:11:59,1479.75,1479.75,1478.2,1479
2019-01-15T14:12:59,1479,1479.45,1478.25,1478.9
2019-01-15T14:13:59,1478.9,1480.05,1478.9,1480.05
2019-01-15T14:14:59,1480.05,1480.95,1480,1480.7
2019-01-15T14:15:59,1480.7,1481.95,1480.7,1481.8
2019-01-15T14:16:59,1481.8,1482,1481.25,1481.55
2019-01-15T14:17:59,1481.55,1481.6,1480.8,1481.2
2019-01-15T14:18:59,1481.2,1485,1481.2,1484.65
2019-01-15T14:19:59,1484.65,1484.65,1483.1,1483.9
2019-01-15T14:20:59,1483.9,1484.95,1483.9,1484.45
2019-01-15T14:21:59,1484.45,1484.5,1484.45,1484.5
2019-01-15T14:22:59,1484.5,1484.5,1483.1,1483.1
2019-01-15T14:23:59,1482.3,1483.5,1482.3,1483.5
2019-01-15T14:24:59,1483.5,1483.5,1481.7,1483.4
2019-01-15T14:25:59,1483.4,1483.6,1483.4,1483.6
2019-01-15T14:26:59,1483.6,1484.45,1483.6,1484.2
2019-01-15T14:27:59,1484.2,1486,1484,1486
2019-01-15T14:28:59,1486.2,1486.7,1486,1486.4
2019-01-15T14:29:59,1486.6,1487.65,1485.7,1487.3
2019-01-15T14:30:59,1487.3,1489,1487.05,1488.2
2019-01-15T14:31:59,1488.2,1489.15,1488.2,1488.3
2019-01-15T14:32:59,1488.3,1488.9,1488.25,1488.25
2019-01-15T14:33:59,1488.6,1488.95,1488.3,1488.45
2019-01-15T14:34:59,1488.9,1490,1488.9,1489.85
2019-01-15T14:35:59,1489.85,1490,1489,1489
2019-01-15T14:36:59,1489,1490.5,1488.9,1490.3
2019-01-15T14:37:59,1490.3,1490.3,1486.7,1486.7
2019-01-15T14:38:59,1486.7,1487.5,1486.05,1486.5
2019-01-15T14:39:59,1486.5,1486.5,1486.15,1486.45
2019-01-15T14:40:59,1486.45,1486.9,1486,1486.7
2019-01-15T14:41:59,1486.7,1486.7,1485.6,1485.9
2019-01-15T14:42:59,1485.85,1485.85,1484.6,1484.6
2019-01-15T14:43:59,1484.6,1484.95,1484.25,1484.5
2019-01-15T14:44:59,1484.5,1484.95,1483.25,1483.25
2019-01-15T14:45:59,1483.25,1483.25,1481.25,1483
2019-01-15T14:46:59,1483,1483.5,1482.8,1483.45
2019-01-15T14:47:59,1483.45,1484.8,1483.45,1484.8
2019-01-15T14:48:59,1484.8,1484.9,1484.5,1484.9
2019-01-15T14:49:59,1484.9,1485,1484.9,1485
2019-01-15T14:50:59,1484.65,1485,1484.65,1484.95
2019-01-15T14:51:59,1484.95,1485.65,1482.1,1483
2019-01-15T14:52:59,1483.7,1484.15,1483.15,1483.15
2019-01-15T14:53:59,1483.15,1484.5,1482.95,1483.7
2019-01-15T14:54:59,1483.7,1483.7,1483.4,1483.5
2019-01-15T14:55:59,1483.9,1485,1483.9,1484.95
2019-01-15T14:56:59,1484.95,1485,1484,1484
2019-01-15T14:57:59,1484,1485.55,1484,1485
2019-01-15T14:58:59,1485,1485.55,1484.75,1484.75
2019-01-15T14:59:59,1484.75,1485,1484,1484.2
2019-01-15T15:00:59,1484.2,1484.9,1484.2,1484.9
2019-01-15T15:01:59,1484.9,1485.5,1484.3,1485
2019-01-15T15:02:59,1485,1485.55,1484.65,1484.7
2019-01-15T15:03:59,1484.7,1485.55,1484.7,1485
2019-01-15T15:04:59,1485,1485,1484.7,1484.7
2019-01-15T15:05:59,1484.7,1485,1483.9,1484.45
2019-01-15T15:06:59,1484.45,1484.95,1483.7,1483.8
2019-01-15T15:07:59,1483.8,1485.5,1483.8,1485.5
2019-01-15T15:08:59,1485.5,1485.5,1483.95,1483.95
2019-01-15T15:09:59,1483.95,1486.4,1483.4,1483.4
2019-01-15T15:10:59,1483.5,1484.8,1483.4,1483.8
2019-01-15T15:11:59,1483.8,1484.9,1483.1,1484
2019-01-15T15:12:59,1483,1484,1483,1483.65
2019-01-15T15:13:59,1483.65,1484.45,1482.5,1482.5
2019-01-15T15:14:59,1482.5,1483,1482.5,1483
2019-01-15T15:15:59,1483,1483,1480.25,1480.25
2019-01-15T15:16:59,1481.05,1481.05,1478.75,1480
2019-01-15T15:17:59,1479.35,1481.2,1479.25,1480.3
2019-01-15T15:18:59,1481.1,1483.35,1481.1,1482.4
2019-01-15T15:19:59,1482.4,1485,1482.4,1484.6
2019-01-15T15:20:59,1484.6,1485,1483.2,1484.25
2019-01-15T15:21:59,1484.25,1484.6,1482.05,1484
2019-01-15T15:22:59,1484,1484.6,1484,1484.1
2019-01-15T15:23:59,1484.95,1487.35,1484.2,1484.6
2019-01-15T15:24:59,1484.6,1484.8,1484.1,1484.1
2019-01-15T15:25:59,1484.55,1484.55,1483.05,1483.75
2019-01-15T15:26:59,1483.7,1484,1482.1,1482.1
2019-01-15T15:27:59,1482.4,1483.4,1482.4,1483.3
2019-01-15T15:28:59,1483.3,1483.35,1482.9,1483
2019-01-15T15:29:59,1483,1483.35,1483,1483.05
